data;label;
dogCatTraining/images/havanese_159.jpg;dogCatTraining/annotations/trimaps/havanese_159.png;
dogCatTraining/images/havanese_160.jpg;dogCatTraining/annotations/trimaps/havanese_160.png;
dogCatTraining/images/havanese_161.jpg;dogCatTraining/annotations/trimaps/havanese_161.png;
dogCatTraining/images/havanese_162.jpg;dogCatTraining/annotations/trimaps/havanese_162.png;
dogCatTraining/images/havanese_163.jpg;dogCatTraining/annotations/trimaps/havanese_163.png;
dogCatTraining/images/havanese_164.jpg;dogCatTraining/annotations/trimaps/havanese_164.png;
dogCatTraining/images/havanese_165.jpg;dogCatTraining/annotations/trimaps/havanese_165.png;
dogCatTraining/images/havanese_166.jpg;dogCatTraining/annotations/trimaps/havanese_166.png;
dogCatTraining/images/havanese_167.jpg;dogCatTraining/annotations/trimaps/havanese_167.png;
dogCatTraining/images/havanese_168.jpg;dogCatTraining/annotations/trimaps/havanese_168.png;
dogCatTraining/images/havanese_169.jpg;dogCatTraining/annotations/trimaps/havanese_169.png;
dogCatTraining/images/havanese_170.jpg;dogCatTraining/annotations/trimaps/havanese_170.png;
dogCatTraining/images/havanese_171.jpg;dogCatTraining/annotations/trimaps/havanese_171.png;
dogCatTraining/images/havanese_172.jpg;dogCatTraining/annotations/trimaps/havanese_172.png;
dogCatTraining/images/havanese_173.jpg;dogCatTraining/annotations/trimaps/havanese_173.png;
dogCatTraining/images/havanese_174.jpg;dogCatTraining/annotations/trimaps/havanese_174.png;
dogCatTraining/images/havanese_175.jpg;dogCatTraining/annotations/trimaps/havanese_175.png;
dogCatTraining/images/havanese_176.jpg;dogCatTraining/annotations/trimaps/havanese_176.png;
dogCatTraining/images/havanese_177.jpg;dogCatTraining/annotations/trimaps/havanese_177.png;
dogCatTraining/images/havanese_178.jpg;dogCatTraining/annotations/trimaps/havanese_178.png;
dogCatTraining/images/havanese_179.jpg;dogCatTraining/annotations/trimaps/havanese_179.png;
dogCatTraining/images/havanese_180.jpg;dogCatTraining/annotations/trimaps/havanese_180.png;
dogCatTraining/images/havanese_181.jpg;dogCatTraining/annotations/trimaps/havanese_181.png;
dogCatTraining/images/havanese_182.jpg;dogCatTraining/annotations/trimaps/havanese_182.png;
dogCatTraining/images/havanese_183.jpg;dogCatTraining/annotations/trimaps/havanese_183.png;
dogCatTraining/images/havanese_184.jpg;dogCatTraining/annotations/trimaps/havanese_184.png;
dogCatTraining/images/havanese_185.jpg;dogCatTraining/annotations/trimaps/havanese_185.png;
dogCatTraining/images/havanese_186.jpg;dogCatTraining/annotations/trimaps/havanese_186.png;
dogCatTraining/images/havanese_187.jpg;dogCatTraining/annotations/trimaps/havanese_187.png;
dogCatTraining/images/havanese_188.jpg;dogCatTraining/annotations/trimaps/havanese_188.png;
dogCatTraining/images/havanese_189.jpg;dogCatTraining/annotations/trimaps/havanese_189.png;
dogCatTraining/images/havanese_190.jpg;dogCatTraining/annotations/trimaps/havanese_190.png;
dogCatTraining/images/havanese_191.jpg;dogCatTraining/annotations/trimaps/havanese_191.png;
dogCatTraining/images/havanese_192.jpg;dogCatTraining/annotations/trimaps/havanese_192.png;
dogCatTraining/images/havanese_193.jpg;dogCatTraining/annotations/trimaps/havanese_193.png;
dogCatTraining/images/havanese_194.jpg;dogCatTraining/annotations/trimaps/havanese_194.png;
dogCatTraining/images/havanese_195.jpg;dogCatTraining/annotations/trimaps/havanese_195.png;
dogCatTraining/images/havanese_196.jpg;dogCatTraining/annotations/trimaps/havanese_196.png;
dogCatTraining/images/havanese_197.jpg;dogCatTraining/annotations/trimaps/havanese_197.png;
dogCatTraining/images/havanese_198.jpg;dogCatTraining/annotations/trimaps/havanese_198.png;
dogCatTraining/images/havanese_199.jpg;dogCatTraining/annotations/trimaps/havanese_199.png;
dogCatTraining/images/havanese_200.jpg;dogCatTraining/annotations/trimaps/havanese_200.png;
dogCatTraining/images/japanese_chin_1.jpg;dogCatTraining/annotations/trimaps/japanese_chin_1.png;
dogCatTraining/images/japanese_chin_2.jpg;dogCatTraining/annotations/trimaps/japanese_chin_2.png;
dogCatTraining/images/japanese_chin_3.jpg;dogCatTraining/annotations/trimaps/japanese_chin_3.png;
dogCatTraining/images/japanese_chin_4.jpg;dogCatTraining/annotations/trimaps/japanese_chin_4.png;
dogCatTraining/images/japanese_chin_5.jpg;dogCatTraining/annotations/trimaps/japanese_chin_5.png;
dogCatTraining/images/japanese_chin_6.jpg;dogCatTraining/annotations/trimaps/japanese_chin_6.png;
dogCatTraining/images/japanese_chin_7.jpg;dogCatTraining/annotations/trimaps/japanese_chin_7.png;
dogCatTraining/images/japanese_chin_8.jpg;dogCatTraining/annotations/trimaps/japanese_chin_8.png;
dogCatTraining/images/japanese_chin_9.jpg;dogCatTraining/annotations/trimaps/japanese_chin_9.png;
dogCatTraining/images/japanese_chin_10.jpg;dogCatTraining/annotations/trimaps/japanese_chin_10.png;
dogCatTraining/images/japanese_chin_11.jpg;dogCatTraining/annotations/trimaps/japanese_chin_11.png;
dogCatTraining/images/japanese_chin_12.jpg;dogCatTraining/annotations/trimaps/japanese_chin_12.png;
dogCatTraining/images/japanese_chin_13.jpg;dogCatTraining/annotations/trimaps/japanese_chin_13.png;
dogCatTraining/images/japanese_chin_14.jpg;dogCatTraining/annotations/trimaps/japanese_chin_14.png;
dogCatTraining/images/japanese_chin_15.jpg;dogCatTraining/annotations/trimaps/japanese_chin_15.png;
dogCatTraining/images/japanese_chin_16.jpg;dogCatTraining/annotations/trimaps/japanese_chin_16.png;
dogCatTraining/images/japanese_chin_17.jpg;dogCatTraining/annotations/trimaps/japanese_chin_17.png;
dogCatTraining/images/japanese_chin_18.jpg;dogCatTraining/annotations/trimaps/japanese_chin_18.png;
dogCatTraining/images/japanese_chin_19.jpg;dogCatTraining/annotations/trimaps/japanese_chin_19.png;
dogCatTraining/images/japanese_chin_20.jpg;dogCatTraining/annotations/trimaps/japanese_chin_20.png;
dogCatTraining/images/japanese_chin_21.jpg;dogCatTraining/annotations/trimaps/japanese_chin_21.png;
dogCatTraining/images/japanese_chin_22.jpg;dogCatTraining/annotations/trimaps/japanese_chin_22.png;
dogCatTraining/images/japanese_chin_23.jpg;dogCatTraining/annotations/trimaps/japanese_chin_23.png;
dogCatTraining/images/japanese_chin_24.jpg;dogCatTraining/annotations/trimaps/japanese_chin_24.png;
dogCatTraining/images/japanese_chin_25.jpg;dogCatTraining/annotations/trimaps/japanese_chin_25.png;
dogCatTraining/images/japanese_chin_26.jpg;dogCatTraining/annotations/trimaps/japanese_chin_26.png;
dogCatTraining/images/japanese_chin_27.jpg;dogCatTraining/annotations/trimaps/japanese_chin_27.png;
dogCatTraining/images/japanese_chin_28.jpg;dogCatTraining/annotations/trimaps/japanese_chin_28.png;
dogCatTraining/images/japanese_chin_29.jpg;dogCatTraining/annotations/trimaps/japanese_chin_29.png;
dogCatTraining/images/japanese_chin_30.jpg;dogCatTraining/annotations/trimaps/japanese_chin_30.png;
dogCatTraining/images/japanese_chin_31.jpg;dogCatTraining/annotations/trimaps/japanese_chin_31.png;
dogCatTraining/images/japanese_chin_32.jpg;dogCatTraining/annotations/trimaps/japanese_chin_32.png;
dogCatTraining/images/japanese_chin_33.jpg;dogCatTraining/annotations/trimaps/japanese_chin_33.png;
dogCatTraining/images/japanese_chin_34.jpg;dogCatTraining/annotations/trimaps/japanese_chin_34.png;
dogCatTraining/images/japanese_chin_35.jpg;dogCatTraining/annotations/trimaps/japanese_chin_35.png;
dogCatTraining/images/japanese_chin_36.jpg;dogCatTraining/annotations/trimaps/japanese_chin_36.png;
dogCatTraining/images/japanese_chin_37.jpg;dogCatTraining/annotations/trimaps/japanese_chin_37.png;
dogCatTraining/images/japanese_chin_38.jpg;dogCatTraining/annotations/trimaps/japanese_chin_38.png;
dogCatTraining/images/japanese_chin_39.jpg;dogCatTraining/annotations/trimaps/japanese_chin_39.png;
dogCatTraining/images/japanese_chin_40.jpg;dogCatTraining/annotations/trimaps/japanese_chin_40.png;
dogCatTraining/images/japanese_chin_41.jpg;dogCatTraining/annotations/trimaps/japanese_chin_41.png;
dogCatTraining/images/japanese_chin_42.jpg;dogCatTraining/annotations/trimaps/japanese_chin_42.png;
dogCatTraining/images/japanese_chin_43.jpg;dogCatTraining/annotations/trimaps/japanese_chin_43.png;
dogCatTraining/images/japanese_chin_44.jpg;dogCatTraining/annotations/trimaps/japanese_chin_44.png;
dogCatTraining/images/japanese_chin_45.jpg;dogCatTraining/annotations/trimaps/japanese_chin_45.png;
dogCatTraining/images/japanese_chin_46.jpg;dogCatTraining/annotations/trimaps/japanese_chin_46.png;
dogCatTraining/images/japanese_chin_47.jpg;dogCatTraining/annotations/trimaps/japanese_chin_47.png;
dogCatTraining/images/japanese_chin_48.jpg;dogCatTraining/annotations/trimaps/japanese_chin_48.png;
dogCatTraining/images/japanese_chin_49.jpg;dogCatTraining/annotations/trimaps/japanese_chin_49.png;
dogCatTraining/images/japanese_chin_50.jpg;dogCatTraining/annotations/trimaps/japanese_chin_50.png;
dogCatTraining/images/japanese_chin_51.jpg;dogCatTraining/annotations/trimaps/japanese_chin_51.png;
dogCatTraining/images/japanese_chin_52.jpg;dogCatTraining/annotations/trimaps/japanese_chin_52.png;
dogCatTraining/images/japanese_chin_53.jpg;dogCatTraining/annotations/trimaps/japanese_chin_53.png;
dogCatTraining/images/japanese_chin_54.jpg;dogCatTraining/annotations/trimaps/japanese_chin_54.png;
dogCatTraining/images/japanese_chin_55.jpg;dogCatTraining/annotations/trimaps/japanese_chin_55.png;
dogCatTraining/images/japanese_chin_56.jpg;dogCatTraining/annotations/trimaps/japanese_chin_56.png;
dogCatTraining/images/japanese_chin_57.jpg;dogCatTraining/annotations/trimaps/japanese_chin_57.png;
dogCatTraining/images/japanese_chin_58.jpg;dogCatTraining/annotations/trimaps/japanese_chin_58.png;
dogCatTraining/images/japanese_chin_59.jpg;dogCatTraining/annotations/trimaps/japanese_chin_59.png;
dogCatTraining/images/japanese_chin_60.jpg;dogCatTraining/annotations/trimaps/japanese_chin_60.png;
dogCatTraining/images/japanese_chin_61.jpg;dogCatTraining/annotations/trimaps/japanese_chin_61.png;
dogCatTraining/images/japanese_chin_62.jpg;dogCatTraining/annotations/trimaps/japanese_chin_62.png;
dogCatTraining/images/japanese_chin_63.jpg;dogCatTraining/annotations/trimaps/japanese_chin_63.png;
dogCatTraining/images/japanese_chin_64.jpg;dogCatTraining/annotations/trimaps/japanese_chin_64.png;
dogCatTraining/images/japanese_chin_65.jpg;dogCatTraining/annotations/trimaps/japanese_chin_65.png;
dogCatTraining/images/japanese_chin_66.jpg;dogCatTraining/annotations/trimaps/japanese_chin_66.png;
dogCatTraining/images/japanese_chin_67.jpg;dogCatTraining/annotations/trimaps/japanese_chin_67.png;
dogCatTraining/images/japanese_chin_68.jpg;dogCatTraining/annotations/trimaps/japanese_chin_68.png;
dogCatTraining/images/japanese_chin_69.jpg;dogCatTraining/annotations/trimaps/japanese_chin_69.png;
dogCatTraining/images/japanese_chin_70.jpg;dogCatTraining/annotations/trimaps/japanese_chin_70.png;
dogCatTraining/images/japanese_chin_71.jpg;dogCatTraining/annotations/trimaps/japanese_chin_71.png;
dogCatTraining/images/japanese_chin_72.jpg;dogCatTraining/annotations/trimaps/japanese_chin_72.png;
dogCatTraining/images/japanese_chin_73.jpg;dogCatTraining/annotations/trimaps/japanese_chin_73.png;
dogCatTraining/images/japanese_chin_74.jpg;dogCatTraining/annotations/trimaps/japanese_chin_74.png;
dogCatTraining/images/japanese_chin_75.jpg;dogCatTraining/annotations/trimaps/japanese_chin_75.png;
dogCatTraining/images/japanese_chin_76.jpg;dogCatTraining/annotations/trimaps/japanese_chin_76.png;
dogCatTraining/images/japanese_chin_77.jpg;dogCatTraining/annotations/trimaps/japanese_chin_77.png;
dogCatTraining/images/japanese_chin_78.jpg;dogCatTraining/annotations/trimaps/japanese_chin_78.png;
dogCatTraining/images/japanese_chin_79.jpg;dogCatTraining/annotations/trimaps/japanese_chin_79.png;
dogCatTraining/images/japanese_chin_80.jpg;dogCatTraining/annotations/trimaps/japanese_chin_80.png;
dogCatTraining/images/japanese_chin_81.jpg;dogCatTraining/annotations/trimaps/japanese_chin_81.png;
dogCatTraining/images/japanese_chin_82.jpg;dogCatTraining/annotations/trimaps/japanese_chin_82.png;
dogCatTraining/images/japanese_chin_83.jpg;dogCatTraining/annotations/trimaps/japanese_chin_83.png;
dogCatTraining/images/japanese_chin_84.jpg;dogCatTraining/annotations/trimaps/japanese_chin_84.png;
dogCatTraining/images/japanese_chin_85.jpg;dogCatTraining/annotations/trimaps/japanese_chin_85.png;
dogCatTraining/images/japanese_chin_86.jpg;dogCatTraining/annotations/trimaps/japanese_chin_86.png;
dogCatTraining/images/japanese_chin_87.jpg;dogCatTraining/annotations/trimaps/japanese_chin_87.png;
dogCatTraining/images/japanese_chin_88.jpg;dogCatTraining/annotations/trimaps/japanese_chin_88.png;
dogCatTraining/images/japanese_chin_89.jpg;dogCatTraining/annotations/trimaps/japanese_chin_89.png;
dogCatTraining/images/japanese_chin_90.jpg;dogCatTraining/annotations/trimaps/japanese_chin_90.png;
dogCatTraining/images/japanese_chin_91.jpg;dogCatTraining/annotations/trimaps/japanese_chin_91.png;
dogCatTraining/images/japanese_chin_92.jpg;dogCatTraining/annotations/trimaps/japanese_chin_92.png;
dogCatTraining/images/japanese_chin_93.jpg;dogCatTraining/annotations/trimaps/japanese_chin_93.png;
dogCatTraining/images/japanese_chin_94.jpg;dogCatTraining/annotations/trimaps/japanese_chin_94.png;
dogCatTraining/images/japanese_chin_95.jpg;dogCatTraining/annotations/trimaps/japanese_chin_95.png;
dogCatTraining/images/japanese_chin_96.jpg;dogCatTraining/annotations/trimaps/japanese_chin_96.png;
dogCatTraining/images/japanese_chin_97.jpg;dogCatTraining/annotations/trimaps/japanese_chin_97.png;
dogCatTraining/images/japanese_chin_98.jpg;dogCatTraining/annotations/trimaps/japanese_chin_98.png;
dogCatTraining/images/japanese_chin_99.jpg;dogCatTraining/annotations/trimaps/japanese_chin_99.png;
dogCatTraining/images/japanese_chin_100.jpg;dogCatTraining/annotations/trimaps/japanese_chin_100.png;
dogCatTraining/images/japanese_chin_101.jpg;dogCatTraining/annotations/trimaps/japanese_chin_101.png;
dogCatTraining/images/japanese_chin_102.jpg;dogCatTraining/annotations/trimaps/japanese_chin_102.png;
dogCatTraining/images/japanese_chin_103.jpg;dogCatTraining/annotations/trimaps/japanese_chin_103.png;
dogCatTraining/images/japanese_chin_104.jpg;dogCatTraining/annotations/trimaps/japanese_chin_104.png;
dogCatTraining/images/japanese_chin_105.jpg;dogCatTraining/annotations/trimaps/japanese_chin_105.png;
dogCatTraining/images/japanese_chin_106.jpg;dogCatTraining/annotations/trimaps/japanese_chin_106.png;
dogCatTraining/images/japanese_chin_107.jpg;dogCatTraining/annotations/trimaps/japanese_chin_107.png;
dogCatTraining/images/japanese_chin_108.jpg;dogCatTraining/annotations/trimaps/japanese_chin_108.png;
dogCatTraining/images/japanese_chin_109.jpg;dogCatTraining/annotations/trimaps/japanese_chin_109.png;
dogCatTraining/images/japanese_chin_110.jpg;dogCatTraining/annotations/trimaps/japanese_chin_110.png;
dogCatTraining/images/japanese_chin_111.jpg;dogCatTraining/annotations/trimaps/japanese_chin_111.png;
dogCatTraining/images/japanese_chin_112.jpg;dogCatTraining/annotations/trimaps/japanese_chin_112.png;
dogCatTraining/images/japanese_chin_113.jpg;dogCatTraining/annotations/trimaps/japanese_chin_113.png;
dogCatTraining/images/japanese_chin_114.jpg;dogCatTraining/annotations/trimaps/japanese_chin_114.png;
dogCatTraining/images/japanese_chin_115.jpg;dogCatTraining/annotations/trimaps/japanese_chin_115.png;
dogCatTraining/images/japanese_chin_116.jpg;dogCatTraining/annotations/trimaps/japanese_chin_116.png;
dogCatTraining/images/japanese_chin_117.jpg;dogCatTraining/annotations/trimaps/japanese_chin_117.png;
dogCatTraining/images/japanese_chin_118.jpg;dogCatTraining/annotations/trimaps/japanese_chin_118.png;
dogCatTraining/images/japanese_chin_119.jpg;dogCatTraining/annotations/trimaps/japanese_chin_119.png;
dogCatTraining/images/japanese_chin_120.jpg;dogCatTraining/annotations/trimaps/japanese_chin_120.png;
dogCatTraining/images/japanese_chin_121.jpg;dogCatTraining/annotations/trimaps/japanese_chin_121.png;
dogCatTraining/images/japanese_chin_122.jpg;dogCatTraining/annotations/trimaps/japanese_chin_122.png;
dogCatTraining/images/japanese_chin_123.jpg;dogCatTraining/annotations/trimaps/japanese_chin_123.png;
dogCatTraining/images/japanese_chin_124.jpg;dogCatTraining/annotations/trimaps/japanese_chin_124.png;
dogCatTraining/images/japanese_chin_125.jpg;dogCatTraining/annotations/trimaps/japanese_chin_125.png;
dogCatTraining/images/japanese_chin_126.jpg;dogCatTraining/annotations/trimaps/japanese_chin_126.png;
dogCatTraining/images/japanese_chin_127.jpg;dogCatTraining/annotations/trimaps/japanese_chin_127.png;
dogCatTraining/images/japanese_chin_128.jpg;dogCatTraining/annotations/trimaps/japanese_chin_128.png;
dogCatTraining/images/japanese_chin_129.jpg;dogCatTraining/annotations/trimaps/japanese_chin_129.png;
dogCatTraining/images/japanese_chin_130.jpg;dogCatTraining/annotations/trimaps/japanese_chin_130.png;
dogCatTraining/images/japanese_chin_131.jpg;dogCatTraining/annotations/trimaps/japanese_chin_131.png;
dogCatTraining/images/japanese_chin_132.jpg;dogCatTraining/annotations/trimaps/japanese_chin_132.png;
dogCatTraining/images/japanese_chin_133.jpg;dogCatTraining/annotations/trimaps/japanese_chin_133.png;
dogCatTraining/images/japanese_chin_134.jpg;dogCatTraining/annotations/trimaps/japanese_chin_134.png;
dogCatTraining/images/japanese_chin_135.jpg;dogCatTraining/annotations/trimaps/japanese_chin_135.png;
dogCatTraining/images/japanese_chin_136.jpg;dogCatTraining/annotations/trimaps/japanese_chin_136.png;
dogCatTraining/images/japanese_chin_137.jpg;dogCatTraining/annotations/trimaps/japanese_chin_137.png;
dogCatTraining/images/japanese_chin_138.jpg;dogCatTraining/annotations/trimaps/japanese_chin_138.png;
dogCatTraining/images/japanese_chin_139.jpg;dogCatTraining/annotations/trimaps/japanese_chin_139.png;
dogCatTraining/images/japanese_chin_140.jpg;dogCatTraining/annotations/trimaps/japanese_chin_140.png;
dogCatTraining/images/japanese_chin_141.jpg;dogCatTraining/annotations/trimaps/japanese_chin_141.png;
dogCatTraining/images/japanese_chin_142.jpg;dogCatTraining/annotations/trimaps/japanese_chin_142.png;
dogCatTraining/images/japanese_chin_143.jpg;dogCatTraining/annotations/trimaps/japanese_chin_143.png;
dogCatTraining/images/japanese_chin_144.jpg;dogCatTraining/annotations/trimaps/japanese_chin_144.png;
dogCatTraining/images/japanese_chin_145.jpg;dogCatTraining/annotations/trimaps/japanese_chin_145.png;
dogCatTraining/images/japanese_chin_146.jpg;dogCatTraining/annotations/trimaps/japanese_chin_146.png;
dogCatTraining/images/japanese_chin_147.jpg;dogCatTraining/annotations/trimaps/japanese_chin_147.png;
dogCatTraining/images/japanese_chin_148.jpg;dogCatTraining/annotations/trimaps/japanese_chin_148.png;
dogCatTraining/images/japanese_chin_149.jpg;dogCatTraining/annotations/trimaps/japanese_chin_149.png;
dogCatTraining/images/japanese_chin_150.jpg;dogCatTraining/annotations/trimaps/japanese_chin_150.png;
dogCatTraining/images/japanese_chin_151.jpg;dogCatTraining/annotations/trimaps/japanese_chin_151.png;
dogCatTraining/images/japanese_chin_152.jpg;dogCatTraining/annotations/trimaps/japanese_chin_152.png;
dogCatTraining/images/japanese_chin_153.jpg;dogCatTraining/annotations/trimaps/japanese_chin_153.png;
dogCatTraining/images/japanese_chin_154.jpg;dogCatTraining/annotations/trimaps/japanese_chin_154.png;
dogCatTraining/images/japanese_chin_155.jpg;dogCatTraining/annotations/trimaps/japanese_chin_155.png;
dogCatTraining/images/japanese_chin_156.jpg;dogCatTraining/annotations/trimaps/japanese_chin_156.png;
dogCatTraining/images/japanese_chin_157.jpg;dogCatTraining/annotations/trimaps/japanese_chin_157.png;
dogCatTraining/images/japanese_chin_158.jpg;dogCatTraining/annotations/trimaps/japanese_chin_158.png;
dogCatTraining/images/japanese_chin_159.jpg;dogCatTraining/annotations/trimaps/japanese_chin_159.png;
dogCatTraining/images/japanese_chin_160.jpg;dogCatTraining/annotations/trimaps/japanese_chin_160.png;
dogCatTraining/images/japanese_chin_161.jpg;dogCatTraining/annotations/trimaps/japanese_chin_161.png;
dogCatTraining/images/japanese_chin_162.jpg;dogCatTraining/annotations/trimaps/japanese_chin_162.png;
dogCatTraining/images/japanese_chin_163.jpg;dogCatTraining/annotations/trimaps/japanese_chin_163.png;
dogCatTraining/images/japanese_chin_164.jpg;dogCatTraining/annotations/trimaps/japanese_chin_164.png;
dogCatTraining/images/japanese_chin_165.jpg;dogCatTraining/annotations/trimaps/japanese_chin_165.png;
dogCatTraining/images/japanese_chin_166.jpg;dogCatTraining/annotations/trimaps/japanese_chin_166.png;
dogCatTraining/images/japanese_chin_167.jpg;dogCatTraining/annotations/trimaps/japanese_chin_167.png;
dogCatTraining/images/japanese_chin_168.jpg;dogCatTraining/annotations/trimaps/japanese_chin_168.png;
dogCatTraining/images/japanese_chin_169.jpg;dogCatTraining/annotations/trimaps/japanese_chin_169.png;
dogCatTraining/images/japanese_chin_170.jpg;dogCatTraining/annotations/trimaps/japanese_chin_170.png;
dogCatTraining/images/japanese_chin_171.jpg;dogCatTraining/annotations/trimaps/japanese_chin_171.png;
dogCatTraining/images/japanese_chin_172.jpg;dogCatTraining/annotations/trimaps/japanese_chin_172.png;
dogCatTraining/images/japanese_chin_173.jpg;dogCatTraining/annotations/trimaps/japanese_chin_173.png;
dogCatTraining/images/japanese_chin_174.jpg;dogCatTraining/annotations/trimaps/japanese_chin_174.png;
dogCatTraining/images/japanese_chin_175.jpg;dogCatTraining/annotations/trimaps/japanese_chin_175.png;
dogCatTraining/images/japanese_chin_176.jpg;dogCatTraining/annotations/trimaps/japanese_chin_176.png;
dogCatTraining/images/japanese_chin_177.jpg;dogCatTraining/annotations/trimaps/japanese_chin_177.png;
dogCatTraining/images/japanese_chin_178.jpg;dogCatTraining/annotations/trimaps/japanese_chin_178.png;
dogCatTraining/images/japanese_chin_179.jpg;dogCatTraining/annotations/trimaps/japanese_chin_179.png;
dogCatTraining/images/japanese_chin_180.jpg;dogCatTraining/annotations/trimaps/japanese_chin_180.png;
dogCatTraining/images/japanese_chin_181.jpg;dogCatTraining/annotations/trimaps/japanese_chin_181.png;
dogCatTraining/images/japanese_chin_182.jpg;dogCatTraining/annotations/trimaps/japanese_chin_182.png;
dogCatTraining/images/japanese_chin_183.jpg;dogCatTraining/annotations/trimaps/japanese_chin_183.png;
dogCatTraining/images/japanese_chin_184.jpg;dogCatTraining/annotations/trimaps/japanese_chin_184.png;
dogCatTraining/images/japanese_chin_185.jpg;dogCatTraining/annotations/trimaps/japanese_chin_185.png;
dogCatTraining/images/japanese_chin_186.jpg;dogCatTraining/annotations/trimaps/japanese_chin_186.png;
dogCatTraining/images/japanese_chin_187.jpg;dogCatTraining/annotations/trimaps/japanese_chin_187.png;
dogCatTraining/images/japanese_chin_188.jpg;dogCatTraining/annotations/trimaps/japanese_chin_188.png;
dogCatTraining/images/japanese_chin_189.jpg;dogCatTraining/annotations/trimaps/japanese_chin_189.png;
dogCatTraining/images/japanese_chin_190.jpg;dogCatTraining/annotations/trimaps/japanese_chin_190.png;
dogCatTraining/images/japanese_chin_191.jpg;dogCatTraining/annotations/trimaps/japanese_chin_191.png;
dogCatTraining/images/japanese_chin_192.jpg;dogCatTraining/annotations/trimaps/japanese_chin_192.png;
dogCatTraining/images/japanese_chin_193.jpg;dogCatTraining/annotations/trimaps/japanese_chin_193.png;
dogCatTraining/images/japanese_chin_194.jpg;dogCatTraining/annotations/trimaps/japanese_chin_194.png;
dogCatTraining/images/japanese_chin_195.jpg;dogCatTraining/annotations/trimaps/japanese_chin_195.png;
dogCatTraining/images/japanese_chin_196.jpg;dogCatTraining/annotations/trimaps/japanese_chin_196.png;
dogCatTraining/images/japanese_chin_197.jpg;dogCatTraining/annotations/trimaps/japanese_chin_197.png;
dogCatTraining/images/japanese_chin_198.jpg;dogCatTraining/annotations/trimaps/japanese_chin_198.png;
dogCatTraining/images/japanese_chin_199.jpg;dogCatTraining/annotations/trimaps/japanese_chin_199.png;
dogCatTraining/images/japanese_chin_200.jpg;dogCatTraining/annotations/trimaps/japanese_chin_200.png;
dogCatTraining/images/keeshond_1.jpg;dogCatTraining/annotations/trimaps/keeshond_1.png;
dogCatTraining/images/keeshond_2.jpg;dogCatTraining/annotations/trimaps/keeshond_2.png;
dogCatTraining/images/keeshond_3.jpg;dogCatTraining/annotations/trimaps/keeshond_3.png;
dogCatTraining/images/keeshond_4.jpg;dogCatTraining/annotations/trimaps/keeshond_4.png;
dogCatTraining/images/keeshond_5.jpg;dogCatTraining/annotations/trimaps/keeshond_5.png;
dogCatTraining/images/keeshond_6.jpg;dogCatTraining/annotations/trimaps/keeshond_6.png;
dogCatTraining/images/keeshond_7.jpg;dogCatTraining/annotations/trimaps/keeshond_7.png;
dogCatTraining/images/keeshond_8.jpg;dogCatTraining/annotations/trimaps/keeshond_8.png;
dogCatTraining/images/keeshond_9.jpg;dogCatTraining/annotations/trimaps/keeshond_9.png;
dogCatTraining/images/keeshond_10.jpg;dogCatTraining/annotations/trimaps/keeshond_10.png;
dogCatTraining/images/keeshond_11.jpg;dogCatTraining/annotations/trimaps/keeshond_11.png;
dogCatTraining/images/keeshond_12.jpg;dogCatTraining/annotations/trimaps/keeshond_12.png;
dogCatTraining/images/keeshond_13.jpg;dogCatTraining/annotations/trimaps/keeshond_13.png;
dogCatTraining/images/keeshond_14.jpg;dogCatTraining/annotations/trimaps/keeshond_14.png;
dogCatTraining/images/keeshond_15.jpg;dogCatTraining/annotations/trimaps/keeshond_15.png;
dogCatTraining/images/keeshond_16.jpg;dogCatTraining/annotations/trimaps/keeshond_16.png;
dogCatTraining/images/keeshond_17.jpg;dogCatTraining/annotations/trimaps/keeshond_17.png;
dogCatTraining/images/keeshond_18.jpg;dogCatTraining/annotations/trimaps/keeshond_18.png;
dogCatTraining/images/keeshond_19.jpg;dogCatTraining/annotations/trimaps/keeshond_19.png;
dogCatTraining/images/keeshond_20.jpg;dogCatTraining/annotations/trimaps/keeshond_20.png;
dogCatTraining/images/keeshond_21.jpg;dogCatTraining/annotations/trimaps/keeshond_21.png;
dogCatTraining/images/keeshond_22.jpg;dogCatTraining/annotations/trimaps/keeshond_22.png;
dogCatTraining/images/keeshond_23.jpg;dogCatTraining/annotations/trimaps/keeshond_23.png;
dogCatTraining/images/keeshond_24.jpg;dogCatTraining/annotations/trimaps/keeshond_24.png;
dogCatTraining/images/keeshond_25.jpg;dogCatTraining/annotations/trimaps/keeshond_25.png;
dogCatTraining/images/keeshond_26.jpg;dogCatTraining/annotations/trimaps/keeshond_26.png;
dogCatTraining/images/keeshond_27.jpg;dogCatTraining/annotations/trimaps/keeshond_27.png;
dogCatTraining/images/keeshond_28.jpg;dogCatTraining/annotations/trimaps/keeshond_28.png;
dogCatTraining/images/keeshond_29.jpg;dogCatTraining/annotations/trimaps/keeshond_29.png;
dogCatTraining/images/keeshond_30.jpg;dogCatTraining/annotations/trimaps/keeshond_30.png;
dogCatTraining/images/keeshond_31.jpg;dogCatTraining/annotations/trimaps/keeshond_31.png;
dogCatTraining/images/keeshond_32.jpg;dogCatTraining/annotations/trimaps/keeshond_32.png;
dogCatTraining/images/keeshond_33.jpg;dogCatTraining/annotations/trimaps/keeshond_33.png;
dogCatTraining/images/keeshond_34.jpg;dogCatTraining/annotations/trimaps/keeshond_34.png;
